code;date;prod;prod_class;poids;mod;ori;dist_km;dist_class;ori_lon;ori_lat
563;2014-09-01;kpassadjo;igname;600;2.voiture;ravia;60;050-100;-4,893;7,4009
564;2014-09-01;arachide décortiquée;arachide;300;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
565;2014-09-01;banane plantain;divers;60;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
566;2014-09-01;koudjan;igname;12840;4.camion;dabakala;132;100-150;-4,4272;8,3624
567;2014-09-01;riz blanchi importé;riz;6020;3.pick-up;daoukro;154;150-200;-3,9606;7,0572
568;2014-09-01;arachide décortiquée;arachide;460;2.voiture;sakassou;47;000-050;-5,2914;7,4555
569;2014-09-01;arachide décortiquée;arachide;3120;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
570;2014-09-01;kpassadjo;igname;1920;3.pick-up;brobo;25;000-050;-4,8267;7,6407
571;2014-09-01;riz blanchi iguapé;riz;15820;4.camion;divo;219;200-300;-5,3546;5,8403
572;2014-09-01;piment sec;divers;80;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
573;2014-09-01;riz blanchi iguapé;riz;8180;4.camion;hiré;174;150-200;-5,2959;6,1856
574;2014-09-01;sorgho;divers;1060;2.voiture;kouassikro;124;100-150;-4,7085;7,0329
575;2014-09-01;arachide décortiquée;arachide;140;2.voiture;béoumi;60;050-100;-5,5791;7,6714
576;2014-09-01;piment sec;divers;1340;2.voiture;bonguera;136;100-150;-4,2434;7,6673
577;2014-09-01;mais grain;mais;7760;2.voiture;botro;48;000-050;-5,3063;7,8447
578;2014-09-01;arachide décortiquée;arachide;1300;2.voiture;sakassou;47;000-050;-5,2914;7,4555
579;2014-09-01;arachide décortiquée;arachide;620;2.voiture;sakassou;47;000-050;-5,2914;7,4555
580;2014-09-01;arachide décortiquée;arachide;760;2.voiture;korhogo;176;150-200;-5,6316;9,4577
581;2014-09-01;arachide décortiquée;arachide;1640;2.voiture;dianra;282;200-300;-6,2438;8,7628
582;2014-09-01;arachide décortiquée;arachide;760;3.pick-up;botro;48;000-050;-5,3063;7,8447
583;2014-09-01;attiéké sec;divers;29840;4.camion;béoumi;60;050-100;-5,5791;7,6714
584;2014-09-01;arachide décortiquée;arachide;5060;3.pick-up;katiola;38;000-050;-5,1018;8,1401
585;2014-09-01;divers;divers;33480;5.gros camion;korhogo;176;150-200;-5,6316;9,4577
586;2014-09-01;divers;divers;1360;3.pick-up;bouaké;3;000-050;-5,028;7,6845
587;2014-09-01;arachide décortiquée;arachide;4740;3.pick-up;katiola;38;000-050;-5,1018;8,1401
588;2014-09-01;mais grain;mais;1360;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
589;2014-09-01;arachide décortiquée;arachide;220;2.voiture;sakassou;47;000-050;-5,2914;7,4555
590;2014-09-01;riz paddy iguapé;riz;37500;5.gros camion;oumé;145;100-150;-5,4232;6,3793
591;2014-09-01;arachide décortiquée;arachide;1380;2.voiture;béoumi;60;050-100;-5,5791;7,6714
592;2014-09-01;arachide décortiquée;arachide;860;2.voiture;bouaké;3;000-050;-5,028;7,6845
593;2014-09-01;assawa;igname;9140;4.camion;tiébissou;48;000-050;-5,2243;7,1593
594;2014-09-01;trela;igname;1980;4.camion;tiéningboué;124;100-150;-5,7241;8,177
595;2014-09-01;kponan;igname;4620;4.camion;kong;225;200-300;-4,6119;9,1503
596;2014-09-01;riz paddy iguapé;riz;9060;4.camion;hiré;174;150-200;-5,2959;6,1856
597;2014-09-01;assawa;igname;17940;4.camion;dabakala;132;100-150;-4,4272;8,3624
598;2014-09-01;riz paddy iguapé;riz;21660;4.camion;m'bahiakro;82;050-100;-4,3378;7,4537
599;2014-09-01;divers;divers;18860;4.camion;kounahiri;90;050-100;-5,8355;7,7901
600;2014-09-01;assawa;igname;9580;4.camion;kong;225;200-300;-4,6119;9,1503
601;2014-09-01;arachide décortiquée;arachide;1500;2.voiture;diabo;28;000-050;-5,1722;7,7852
602;2014-09-01;kponan;igname;4620;4.camion;kong;225;200-300;-4,6119;9,1503
603;2014-09-01;riz paddy iguapé;riz;10360;4.camion;oumé;145;100-150;-5,4232;6,3793
604;2014-09-01;assawa;igname;10360;4.camion;dabakala;132;100-150;-4,4272;8,3624
605;2014-09-01;mais grain;mais;4260;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
606;2014-09-01;koudjan;igname;4120;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
607;2014-09-01;kponan;igname;12420;4.camion;dabakala;132;100-150;-4,4272;8,3624
608;2014-09-01;kpassadjo;igname;9380;4.camion;dabakala;132;100-150;-4,4272;8,3624
609;2014-09-01;mais grain;mais;6580;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
610;2014-09-01;mais grain;mais;5720;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
611;2014-09-01;arachide décortiquée;arachide;380;3.pick-up;bouaké;3;000-050;-5,028;7,6845
612;2014-09-01;mais grain;mais;4320;3.pick-up;katiola;38;000-050;-5,1018;8,1401
613;2014-09-01;arachide décortiquée;arachide;2480;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
614;2014-09-01;kponan;igname;16180;4.camion;kong;225;200-300;-4,6119;9,1503
615;2014-09-01;arachide décortiquée;arachide;1300;2.voiture;dianra;282;200-300;-6,2438;8,7628
616;2014-09-01;arachide décortiquée;arachide;1100;5.gros camion;bouaké;3;000-050;-5,028;7,6845
617;2014-09-01;arachide décortiquée;arachide;980;2.voiture;sakassou;47;000-050;-5,2914;7,4555
618;2014-09-01;oignons;divers;1340;1 moto;bouaké;3;000-050;-5,028;7,6845
619;2014-09-01;oignons;divers;1360;1 moto;bouaké;3;000-050;-5,028;7,6845
620;2014-09-01;arachide décortiquée;arachide;1260;2.voiture;sakassou;47;000-050;-5,2914;7,4555
621;2014-09-01;riz blanchi bké 189;riz;980;1 moto;bouaké;3;000-050;-5,028;7,6845
622;2014-09-01;mais grain;mais;380;1 moto;bamoro;13;000-050;-5,049;7,8315
623;2014-09-01;mais grain;mais;2240;2.voiture;tingrela;373;300-500;-6,4081;10,4844
624;2014-09-01;arachide décortiquée;arachide;2020;2.voiture;bouaké;3;000-050;-5,028;7,6845
625;2014-09-01;arachide décortiquée;arachide;2220;2.voiture;dianra;282;200-300;-6,2438;8,7628
626;2014-09-01;assawa;igname;13460;4.camion;kong;225;200-300;-4,6119;9,1503
627;2014-09-01;arachide décortiquée;arachide;12360;4.camion;m'bahiakro;82;050-100;-4,3378;7,4537
628;2014-09-01;kléglé;igname;6920;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
629;2014-09-01;arachide décortiquée;arachide;3760;4.camion;dabakala;132;100-150;-4,4272;8,3624
630;2014-09-01;mais grain;mais;13140;4.camion;béoumi;60;050-100;-5,5791;7,6714
631;2014-09-01;arachide décortiquée;arachide;1060;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
632;2014-09-01;mais grain;mais;4820;3.pick-up;bouaké;3;000-050;-5,028;7,6845
633;2014-09-01;attiéké sec;divers;1200;3.pick-up;bouaké;3;000-050;-5,028;7,6845
634;2014-09-01;arachide décortiquée;arachide;4980;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
635;2014-09-01;arachide décortiquée;arachide;4680;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
636;2014-09-01;divers;divers;2900;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
637;2014-09-01;kléglé;igname;14980;4.camion;dabakala;132;100-150;-4,4272;8,3624
638;2014-09-01;arachide décortiquée;arachide;1980;2.voiture;vavoua;239;200-300;-6,4806;7,3803
639;2014-09-01;arachide décortiquée;arachide;580;2.voiture;sakassou;47;000-050;-5,2914;7,4555
640;2014-09-01;mais grain;mais;1000;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
641;2014-09-01;arachide décortiquée;arachide;720;2.voiture;sakassou;47;000-050;-5,2914;7,4555
642;2014-09-01;arachide décortiquée;arachide;440;1 moto;bouaké;3;000-050;-5,028;7,6845
643;2014-09-01;arachide décortiquée;arachide;960;1 moto;béoumi;60;050-100;-5,5791;7,6714
644;2014-09-01;divers;divers;2100;2.voiture;béoumi;60;050-100;-5,5791;7,6714
645;2014-09-01;florido;igname;1420;2.voiture;mankono;179;150-200;-6,1883;8,0556
646;2014-09-01;mais grain;mais;320;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
647;2014-09-01;arachide décortiquée;arachide;1280;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
648;2014-09-01;arachide décortiquée;arachide;2820;2.voiture;dianra;282;200-300;-6,2438;8,7628
649;2014-09-01;poivron;divers;720;1 moto;bouaké;3;000-050;-5,028;7,6845
650;2014-09-01;arachide décortiquée;arachide;640;2.voiture;mankono;179;150-200;-6,1883;8,0556
651;2014-09-01;assawa;igname;12640;4.camion;dabakala;132;100-150;-4,4272;8,3624
652;2014-09-01;arachide décortiquée;arachide;13680;5.gros camion;dianra;282;200-300;-6,2438;8,7628
653;2014-09-01;koudjan;igname;13780;4.camion;dabakala;132;100-150;-4,4272;8,3624
654;2014-09-01;kpassadjo;igname;12740;4.camion;bodokro;81;050-100;-5,4722;7,8747
655;2014-09-01;assawa;igname;13080;4.camion;bodokro;81;050-100;-5,4722;7,8747
656;2014-09-01;mais grain;mais;2420;3.pick-up;bodokro;81;050-100;-5,4722;7,8747
657;2014-09-01;kponan;igname;14600;4.camion;dabakala;132;100-150;-4,4272;8,3624
658;2014-09-01;kponan;igname;5380;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
659;2014-09-01;arachide décortiquée;arachide;4860;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
660;2014-09-01;arachide décortiquée;arachide;800;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
661;2014-09-01;arachide décortiquée;arachide;1560;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
662;2014-09-01;wakrou;igname;9960;4.camion;dabakala;132;100-150;-4,4272;8,3624
663;2014-09-01;wakrou;igname;13540;4.camion;sakassou;47;000-050;-5,2914;7,4555
664;2014-09-01;kponan;igname;22000;4.camion;dabakala;132;100-150;-4,4272;8,3624
665;2014-09-01;arachide décortiquée;arachide;6920;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
666;2014-09-01;assawa;igname;12640;4.camion;dabakala;132;100-150;-4,4272;8,3624
667;2014-09-01;arachide décortiquée;arachide;13680;5.gros camion;dianra;282;200-300;-6,2438;8,7628
668;2014-09-01;arachide décortiquée;arachide;980;2.voiture;béoumi;60;050-100;-5,5791;7,6714
669;2014-09-01;courges;divers;1440;3.pick-up;tiébissou;48;000-050;-5,2243;7,1593
670;2014-09-01;arachide décortiquée;arachide;6060;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
671;2014-09-01;arachide décortiquée;arachide;940;2.voiture;dabakala;132;100-150;-4,4272;8,3624
672;2014-09-01;kponan;igname;1920;4.camion;dabakala;132;100-150;-4,4272;8,3624
673;2014-09-01;mais grain;mais;1340;3.pick-up;botro;48;000-050;-5,3063;7,8447
674;2014-09-01;riz paddy iguapé;riz;280;1 moto;bouaké;3;000-050;-5,028;7,6845
675;2014-09-01;arachide décortiquée;arachide;12340;4.camion;béoumi;60;050-100;-5,5791;7,6714
676;2014-09-01;assawa;igname;16840;4.camion;dabakala;132;100-150;-4,4272;8,3624
677;2014-09-01;koudjan;igname;25220;4.camion;bondoukou;398;300-500;-2,803;8,039
678;2014-09-01;assawa;igname;18980;4.camion;bouna;457;300-500;-2,9994;9,2684
679;2014-09-01;koudjan;igname;20540;4.camion;kong;225;200-300;-4,6119;9,1503
680;2014-09-01;piment sec;divers;600;2.voiture;m'bahiakro;82;050-100;-4,3378;7,4537
681;2014-09-01;arachide décortiquée;arachide;360;2.voiture;diabo;28;000-050;-5,1722;7,7852
682;2014-09-01;arachide décortiquée;arachide;400;2.voiture;mankono;179;150-200;-6,1883;8,0556
683;2014-09-01;arachide décortiquée;arachide;820;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
684;2014-09-01;arachide décortiquée;arachide;1840;2.voiture;diabo;28;000-050;-5,1722;7,7852
685;2014-09-01;arachide décortiquée;arachide;1280;2.voiture;bouaké;3;000-050;-5,028;7,6845
686;2014-09-01;arachide décortiquée;arachide;20;2.voiture;dianra;282;200-300;-6,2438;8,7628
687;2014-09-01;arachide décortiquée;arachide;860;2.voiture;satama;127;100-150;-4,3595;7,9043
688;2014-09-01;arachide décortiquée;arachide;1360;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
689;2014-09-01;arachide décortiquée;arachide;860;2.voiture;sakassou;47;000-050;-5,2914;7,4555
690;2014-09-01;arachide décortiquée;arachide;1300;2.voiture;didiévi;87;050-100;-4,893;7,1256
691;2014-09-01;arachide décortiquée;arachide;1180;2.voiture;djebonoua;16;000-050;-5,0694;7,522
692;2014-09-01;arachide décortiquée;arachide;960;2.voiture;bodokro;81;050-100;-5,4722;7,8747
693;2014-09-01;arachide décortiquée;arachide;2260;2.voiture;dabakala;132;100-150;-4,4272;8,3624
694;2014-09-01;arachide décortiquée;arachide;2480;2.voiture;béoumi;60;050-100;-5,5791;7,6714
695;2014-09-01;arachide décortiquée;arachide;460;2.voiture;satama;127;100-150;-4,3595;7,9043
696;2014-09-01;arachide décortiquée;arachide;560;2.voiture;béoumi;60;050-100;-5,5791;7,6714
697;2014-09-01;arachide décortiquée;arachide;980;2.voiture;dabakala;132;100-150;-4,4272;8,3624
698;2014-09-01;mais grain;mais;440;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
699;2014-09-01;mais grain;mais;1500;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
700;2014-09-01;arachide décortiquée;arachide;380;2.voiture;sakassou;47;000-050;-5,2914;7,4555
701;2014-09-01;arachide décortiquée;arachide;520;2.voiture;botro;48;000-050;-5,3063;7,8447
702;2014-09-01;arachide décortiquée;arachide;1000;2.voiture;béoumi;60;050-100;-5,5791;7,6714
703;2014-09-01;mais grain;mais;800;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
704;2014-09-01;arachide décortiquée;arachide;640;2.voiture;sakassou;47;000-050;-5,2914;7,4555
705;2014-09-01;arachide décortiquée;arachide;1340;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
706;2014-09-01;mais grain;mais;1220;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
707;2014-09-01;arachide décortiquée;arachide;1220;2.voiture;dianra;282;200-300;-6,2438;8,7628
708;2014-10-01;mais grain;mais;3640;2.voiture;botro;48;000-050;-5,3063;7,8447
709;2014-10-01;mais grain;mais;820;2.voiture;satama;127;100-150;-4,3595;7,9043
710;2014-10-01;mais grain;mais;1120;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
711;2014-10-01;florido;igname;6300;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
712;2014-10-01;attiéké sec;divers;920;3.pick-up;bouaké;3;000-050;-5,028;7,6845
713;2014-10-01;assawa;igname;2180;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
714;2014-10-01;arachide décortiquée;arachide;4300;3.pick-up;satama;127;100-150;-4,3595;7,9043
715;2014-10-01;koudjan;igname;4840;4.camion;satama;127;100-150;-4,3595;7,9043
716;2014-10-01;arachide décortiquée;arachide;5540;4.camion;béoumi;60;050-100;-5,5791;7,6714
717;2014-10-01;arachide décortiquée;arachide;3740;3.pick-up;satama;127;100-150;-4,3595;7,9043
718;2014-10-01;arachide décortiquée;arachide;1660;3.pick-up;molonoublé;42;000-050;-4,9852;7,4004
719;2014-10-01;arachide décortiquée;arachide;1020;2.voiture;botro;48;000-050;-5,3063;7,8447
720;2014-10-01;riz paddy iguapé;riz;2620;2.voiture;mankono;179;150-200;-6,1883;8,0556
721;2014-10-01;arachide décortiquée;arachide;760;1 moto;bouaké;3;000-050;-5,028;7,6845
722;2014-10-01;attiéké sec;divers;2080;2.voiture;béoumi;60;050-100;-5,5791;7,6714
723;2014-10-01;mais grain;mais;700;2.voiture;botro;48;000-050;-5,3063;7,8447
724;2014-10-01;arachide décortiquée;arachide;260;2.voiture;béoumi;60;050-100;-5,5791;7,6714
725;2014-10-01;mais grain;mais;1280;2.voiture;sakassou;47;000-050;-5,2914;7,4555
726;2014-10-01;arachide décortiquée;arachide;1120;2.voiture;béoumi;60;050-100;-5,5791;7,6714
727;2014-10-01;koudjan;igname;16500;4.camion;kong;225;200-300;-4,6119;9,1503
728;2014-10-01;riz paddy bké 189;riz;1020;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
729;2014-10-01;arachide décortiquée;arachide;3000;3.pick-up;satama;127;100-150;-4,3595;7,9043
730;2014-10-01;arachide décortiquée;arachide;1060;2.voiture;béoumi;60;050-100;-5,5791;7,6714
731;2014-10-01;attiéké sec;divers;560;2.voiture;béoumi;60;050-100;-5,5791;7,6714
732;2014-10-01;riz paddy bké 189;riz;2540;2.voiture;mankono;179;150-200;-6,1883;8,0556
733;2014-10-01;arachide décortiquée;arachide;540;2.voiture;mankono;179;150-200;-6,1883;8,0556
734;2014-10-01;mais grain;mais;7460;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
735;2014-10-01;attiéké sec;divers;1020;2.voiture;bouaké;3;000-050;-5,028;7,6845
736;2014-10-01;arachide décortiquée;arachide;1160;2.voiture;kouassikro;124;100-150;-4,7085;7,0329
737;2014-10-01;riz paddy bké 189;riz;6100;3.pick-up;m'bahiakro;82;050-100;-4,3378;7,4537
738;2014-10-01;kléglé;igname;22880;4.camion;tiéningboué;124;100-150;-5,7241;8,177
739;2014-10-01;koudjan;igname;11620;4.camion;dabakala;132;100-150;-4,4272;8,3624
740;2014-10-01;arachide décortiquée;arachide;26660;4.camion;korhogo;176;150-200;-5,6316;9,4577
741;2014-10-01;assawa;igname;22840;4.camion;bondoukou;398;300-500;-2,803;8,039
742;2014-10-01;koudjan;igname;16060;4.camion;kong;225;200-300;-4,6119;9,1503
743;2014-10-01;arachide décortiquée;arachide;3780;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
744;2014-10-01;arachide décortiquée;arachide;1040;2.voiture;béoumi;60;050-100;-5,5791;7,6714
745;2014-10-01;arachide décortiquée;arachide;500;2.voiture;didiévi;87;050-100;-4,893;7,1256
746;2014-10-01;arachide décortiquée;arachide;1040;2.voiture;béoumi;60;050-100;-5,5791;7,6714
747;2014-10-01;arachide décortiquée;arachide;1140;2.voiture;mankono;179;150-200;-6,1883;8,0556
748;2014-10-01;assawa;igname;14500;4.camion;bondoukou;398;300-500;-2,803;8,039
749;2014-10-01;sorgho;divers;13920;4.camion;ferké;162;150-200;-5,1973;9,5924
750;2014-10-01;arachide décortiquée;arachide;540;2.voiture;sakassou;47;000-050;-5,2914;7,4555
751;2014-10-01;koudjan;igname;7540;3.pick-up;tiébissou;48;000-050;-5,2243;7,1593
752;2014-10-01;arachide décortiquée;arachide;1540;3.pick-up;molonoublé;42;000-050;-4,9852;7,4004
753;2014-10-01;mais grain;mais;840;3.pick-up;katiola;38;000-050;-5,1018;8,1401
754;2014-10-01;mais grain;mais;1140;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
755;2014-10-01;koudjan;igname;15600;4.camion;dabakala;132;100-150;-4,4272;8,3624
756;2014-10-01;riz paddy iguapé;riz;5820;3.pick-up;m'bahiakro;82;050-100;-4,3378;7,4537
757;2014-10-01;kponan;igname;16740;4.camion;bouna;457;300-500;-2,9994;9,2684
758;2014-10-01;mais grain;mais;2280;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
759;2014-10-01;mais grain;mais;4540;3.pick-up;katiola;38;000-050;-5,1018;8,1401
760;2014-10-01;assawa;igname;21460;4.camion;bondoukou;398;300-500;-2,803;8,039
761;2014-10-01;mil;divers;7360;5.gros camion;mali;477;Etranger;-7,473;11,4071
762;2014-10-01;arachide décortiquée;arachide;3080;2.voiture;béoumi;60;050-100;-5,5791;7,6714
763;2014-10-01;arachide décortiquée;arachide;380;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
764;2014-10-01;riz paddy iguapé;riz;2020;2.voiture;mankono;179;150-200;-6,1883;8,0556
765;2014-10-01;arachide décortiquée;arachide;620;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
766;2014-10-01;mais grain;mais;320;2.voiture;téhini;390;300-500;-3,662;9,6058
767;2014-10-01;kponan;igname;8920;4.camion;bondoukou;398;300-500;-2,803;8,039
768;2014-10-01;mais grain;mais;820;2.voiture;dianra;282;200-300;-6,2438;8,7628
769;2014-10-01;arachide décortiquée;arachide;160;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
770;2014-10-01;haricot sec;divers;1860;2.voiture;mankono;179;150-200;-6,1883;8,0556
771;2014-10-01;arachide décortiquée;arachide;640;2.voiture;sakassou;47;000-050;-5,2914;7,4555
772;2014-10-01;arachide décortiquée;arachide;1260;2.voiture;dabakala;132;100-150;-4,4272;8,3624
773;2014-10-01;attiéké sec;divers;2380;2.voiture;béoumi;60;050-100;-5,5791;7,6714
774;2014-10-01;riz paddy iguapé;riz;6260;3.pick-up;m'bahiakro;82;050-100;-4,3378;7,4537
775;2014-10-01;kponan;igname;24600;4.camion;kong;225;200-300;-4,6119;9,1503
776;2014-10-01;riz blanchi importé;riz;2200;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
777;2014-10-01;mil;divers;9480;5.gros camion;ouangolo;193;150-200;-5,157;9,9687
778;2014-10-01;arachide décortiquée;arachide;2180;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
779;2014-10-01;mais grain;mais;13780;5.gros camion;katiola;38;000-050;-5,1018;8,1401
780;2014-10-01;arachide décortiquée;arachide;28960;5.gros camion;korhogo;176;150-200;-5,6316;9,4577
781;2014-10-01;attiéké sec;divers;700;3.pick-up;bouaké;3;000-050;-5,028;7,6845
782;2014-10-01;divers;divers;5480;3.pick-up;bouaké;3;000-050;-5,028;7,6845
783;2014-10-01;kponan;igname;3260;4.camion;bouna;457;300-500;-2,9994;9,2684
784;2014-10-01;arachide décortiquée;arachide;3940;2.voiture;dianra;282;200-300;-6,2438;8,7628
785;2014-10-01;arachide décortiquée;arachide;1180;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
786;2014-10-01;attiéké sec;divers;1320;2.voiture;béoumi;60;050-100;-5,5791;7,6714
787;2014-10-01;mais grain;mais;1320;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
788;2014-10-01;mais grain;mais;1640;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
789;2014-10-01;riz paddy iguapé;riz;320;2.voiture;bokada;72;050-100;-5,0331;8,0433
790;2014-10-01;arachide décortiquée;arachide;1780;2.voiture;dabakala;132;100-150;-4,4272;8,3624
791;2014-10-01;mais grain;mais;560;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
792;2014-10-01;arachide décortiquée;arachide;860;2.voiture;sakassou;47;000-050;-5,2914;7,4555
793;2014-10-01;arachide décortiquée;arachide;1180;2.voiture;satama;127;100-150;-4,3595;7,9043
794;2014-10-01;mais grain;mais;8500;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
795;2014-10-01;wakrou;igname;15260;4.camion;kong;225;200-300;-4,6119;9,1503
796;2014-10-01;divers;divers;11880;4.camion;bouaké;3;000-050;-5,028;7,6845
797;2014-10-01;mais grain;mais;5100;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
798;2014-10-01;haricot sec;divers;4780;5.gros camion;ferké;162;150-200;-5,1973;9,5924
799;2014-10-01;mais grain;mais;1080;3.pick-up;katiola;38;000-050;-5,1018;8,1401
800;2014-10-01;arachide décortiquée;arachide;2080;2.voiture;dianra;282;200-300;-6,2438;8,7628
801;2014-10-01;arachide décortiquée;arachide;1220;2.voiture;béoumi;60;050-100;-5,5791;7,6714
802;2014-10-01;mais grain;mais;780;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
803;2014-10-01;arachide décortiquée;arachide;1740;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
804;2014-10-01;attiéké sec;divers;960;1 moto;bouaké;3;000-050;-5,028;7,6845
805;2014-10-01;kléglé;igname;14460;4.camion;kong;225;200-300;-4,6119;9,1503
806;2014-10-01;mais grain;mais;2360;3.pick-up;botro;48;000-050;-5,3063;7,8447
807;2014-10-01;arachide décortiquée;arachide;2500;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
808;2014-10-01;arachide décortiquée;arachide;1840;2.voiture;tingrela;373;300-500;-6,4081;10,4844
809;2014-10-01;arachide décortiquée;arachide;9600;5.gros camion;odienné;389;300-500;-7,563;9,507
810;2014-10-01;piment sec;divers;1840;2.voiture;bonguera;136;100-150;-4,2434;7,6673
811;2014-10-01;manioc frais;divers;3800;4.camion;diégonéfla;163;150-200;-5,5752;6,2848
812;2014-10-01;arachide décortiquée;arachide;2160;2.voiture;dianra;282;200-300;-6,2438;8,7628
813;2014-10-01;koudjan;igname;6020;4.camion;bouandougou;116;100-150;-5,6679;8,2146
814;2014-10-01;attiéké sec;divers;2000;3.pick-up;bouaké;3;000-050;-5,028;7,6845
815;2014-10-01;divers;divers;880;2.voiture;didiévi;87;050-100;-4,893;7,1256
816;2014-10-01;arachide décortiquée;arachide;860;2.voiture;sakassou;47;000-050;-5,2914;7,4555
817;2014-10-01;mais grain;mais;4000;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
818;2014-10-01;arachide décortiquée;arachide;4300;3.pick-up;satama;127;100-150;-4,3595;7,9043
819;2014-10-01;attiéké sec;divers;660;3.pick-up;bouaké;3;000-050;-5,028;7,6845
820;2014-10-01;riz paddy bké 189;riz;3980;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
821;2014-10-01;florido;igname;6740;4.camion;satama;127;100-150;-4,3595;7,9043
822;2014-10-01;mais grain;mais;19340;4.camion;tiéningboué;124;100-150;-5,7241;8,177
823;2014-10-01;arachide décortiquée;arachide;1840;2.voiture;tingrela;373;300-500;-6,4081;10,4844
824;2014-10-01;riz local bké 189;riz;1460;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
825;2014-10-01;riz local bké 189;riz;1020;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
826;2014-10-01;mais grain;mais;2060;2.voiture;mankono;179;150-200;-6,1883;8,0556
827;2014-10-01;mais grain;mais;10000;4.camion;tafiré;119;100-150;-5,1628;9,0688
828;2014-10-01;kléglé;igname;6440;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
829;2014-10-01;kléglé;igname;18660;4.camion;kong;225;200-300;-4,6119;9,1503
830;2014-10-01;arachide décortiquée;arachide;1200;2.voiture;sakassou;47;000-050;-5,2914;7,4555
831;2014-10-01;arachide décortiquée;arachide;660;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
832;2014-10-01;mais grain;mais;1240;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
833;2014-10-01;mais grain;mais;1260;2.voiture;marandala;200;150-200;-5,919;8,448
834;2014-10-01;arachide décortiquée;arachide;820;2.voiture;niakara;84;050-100;-5,2874;8,6614
835;2014-10-01;mais grain;mais;10800;4.camion;diégonéfla;163;150-200;-5,5752;6,2848
836;2014-10-01;mais grain;mais;1440;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
837;2014-10-01;florido;igname;10420;4.camion;satama;127;100-150;-4,3595;7,9043
838;2014-10-01;mais grain;mais;4400;3.pick-up;botro;48;000-050;-5,3063;7,8447
839;2014-10-01;kponan;igname;8460;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
840;2014-10-01;wakrou;igname;5780;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
841;2014-10-01;kponan;igname;5980;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
842;2014-10-01;kléglé;igname;5180;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
